Fecha,Producto,Categoría,Vendedor,Región,Canal de Venta,Método de Pago,Cliente,Cantidad,Precio Unitario (USD),Descuento (%),Total (USD)
2024-05-19,Tablet T8,Electrónica,María Fernández,Este,Marketplace,Tarjeta de crédito,Cliente_00430,9,476.43,15.91,3605.67
2024-03-02,Laptop Pro 15,Computación,Jorge Herrera,Centro,Tienda física,Tarjeta de crédito,Cliente_00491,9,816.55,13.0,6393.59
2024-09-14,Laptop Pro 15,Computación,María Fernández,Oeste,Marketplace,PayPal,Cliente_00263,8,848.02,10.56,6067.75
2024-07-03,Laptop Pro 15,Wearables,María Fernández,Sur,Marketplace,Transferencia bancaria,Cliente_00243,1,126.19,6.46,118.04
2024-05-11,"Monitor 24""",Computación,Luis Martínez,Norte,Marketplace,PayPal,Cliente_00076,4,1329.12,3.37,5137.31
2024-11-24,Teclado mecánico,Electrónica,Sofía Díaz,Sur,Online,Transferencia bancaria,Cliente_00593,4,1220.44,19.64,3922.98
2024-01-24,Laptop Pro 15,Computación,Carlos Gómez,Oeste,Tienda física,Tarjeta de débito,Cliente_00192,5,940.9,1.96,4612.29
2024-04-14,Laptop Pro 15,Computación,Sofía Díaz,Sur,Online,Transferencia bancaria,Cliente_00190,2,902.72,17.5,1489.49
2024-04-02,"Monitor 24""",Accesorios,Ana Rodríguez,Centro,Tienda física,Transferencia bancaria,Cliente_00739,1,425.26,11.46,376.53
2024-01-11,Teclado mecánico,Audio,Camila López,Norte,Tienda física,Tarjeta de crédito,Cliente_00595,2,436.46,15.51,737.53
2024-08-19,Ratón ergonómico,Audio,Luis Martínez,Este,Marketplace,Tarjeta de débito,Cliente_00598,8,248.03,9.51,1795.54
2024-12-20,Smartphone X1,Video,Laura Pérez,Norte,Online,Tarjeta de débito,Cliente_00557,5,795.61,9.96,3581.84
2024-09-01,Laptop Pro 15,Computación,María Fernández,Oeste,Marketplace,Tarjeta de crédito,Cliente_00732,3,205.65,7.37,571.48
2024-10-07,Smartphone X1,Wearables,Luis Martínez,Oeste,Online,Tarjeta de débito,Cliente_00361,10,461.52,6.29,4324.9
2024-06-19,Impresora láser,Video,María Fernández,Sur,Tienda física,PayPal,Cliente_00392,1,1082.87,4.69,1032.08
2024-03-19,"Monitor 24""",Computación,Carlos Gómez,Norte,Tienda física,Transferencia bancaria,Cliente_00615,4,874.44,6.18,3281.6
2024-10-22,Tablet T8,Video,Carlos Gómez,Norte,Marketplace,Transferencia bancaria,Cliente_00880,1,481.53,4.33,460.68
2024-04-12,Smartwatch S3,Computación,Jorge Herrera,Oeste,Online,Tarjeta de débito,Cliente_00695,2,1465.42,9.33,2657.39
2024-07-22,Laptop Pro 15,Video,Miguel Sánchez,Centro,Tienda física,PayPal,Cliente_00378,7,1089.22,18.69,6199.51
2024-06-10,Auriculares BT,Computación,Carlos Gómez,Sur,Marketplace,Transferencia bancaria,Cliente_00955,7,333.17,7.0,2168.94
2024-12-30,Impresora láser,Computación,Camila López,Centro,Marketplace,Tarjeta de crédito,Cliente_00337,2,969.79,1.64,1907.77
2024-10-17,Impresora láser,Computación,Jorge Herrera,Oeste,Tienda física,Transferencia bancaria,Cliente_00239,6,950.39,3.3,5514.16
2024-05-21,Smartwatch S3,Wearables,Laura Pérez,Centro,Online,Transferencia bancaria,Cliente_00186,3,983.73,7.98,2715.69
2024-12-27,Teclado mecánico,Video,Sofía Díaz,Norte,Marketplace,PayPal,Cliente_00221,5,621.1,9.78,2801.78
2024-09-29,"Monitor 24""",Electrónica,Sofía Díaz,Oeste,Online,Tarjeta de crédito,Cliente_00783,5,289.32,14.01,1243.93
2024-01-01,Smartphone X1,Audio,Miguel Sánchez,Sur,Tienda física,Tarjeta de débito,Cliente_00861,9,1103.35,14.65,8475.38
2024-11-05,Auriculares BT,Accesorios,Sofía Díaz,Sur,Online,Tarjeta de crédito,Cliente_00436,1,79.56,19.94,63.7
2024-08-09,Ratón ergonómico,Electrónica,María Fernández,Sur,Tienda física,Transferencia bancaria,Cliente_00491,5,544.74,4.27,2607.4
2024-02-24,Smartwatch S3,Video,Sofía Díaz,Centro,Tienda física,Tarjeta de débito,Cliente_00946,5,844.61,13.75,3642.38
2024-06-09,Ratón ergonómico,Accesorios,Andrés Ruiz,Este,Marketplace,Tarjeta de crédito,Cliente_00145,8,807.03,14.65,5510.4
2024-01-29,Impresora láser,Computación,Miguel Sánchez,Sur,Online,Tarjeta de crédito,Cliente_00207,2,1063.03,5.18,2015.93
2024-11-04,Smartphone X1,Computación,Ana Rodríguez,Centro,Tienda física,PayPal,Cliente_00676,1,1445.97,2.5,1409.82
2024-07-11,Laptop Pro 15,Computación,Carlos Gómez,Oeste,Online,Transferencia bancaria,Cliente_00216,9,711.83,10.55,5730.59
2024-02-18,Smartphone X1,Computación,Camila López,Este,Online,Transferencia bancaria,Cliente_00201,2,620.52,7.9,1143.0
2024-02-04,Laptop Pro 15,Audio,Jorge Herrera,Norte,Online,Tarjeta de crédito,Cliente_00326,5,1284.96,5.26,6086.86
2024-06-02,Tablet T8,Wearables,Ana Rodríguez,Oeste,Marketplace,Transferencia bancaria,Cliente_00057,6,951.08,9.37,5171.78
2024-03-08,Ratón ergonómico,Video,Ana Rodríguez,Norte,Online,Tarjeta de crédito,Cliente_00836,8,686.63,9.32,4981.09
2024-02-16,Laptop Pro 15,Video,Andrés Ruiz,Este,Online,PayPal,Cliente_00017,7,1264.5,3.98,8499.21
2024-09-20,Smartphone X1,Audio,Sofía Díaz,Sur,Marketplace,Transferencia bancaria,Cliente_00990,1,1074.77,5.97,1010.61
2024-07-04,Auriculares BT,Audio,Luis Martínez,Centro,Marketplace,Transferencia bancaria,Cliente_00209,5,951.81,9.15,4323.6
2024-07-23,Teclado mecánico,Computación,Laura Pérez,Centro,Marketplace,PayPal,Cliente_00558,3,1257.65,9.69,3407.35
2024-01-17,Impresora láser,Computación,Carlos Gómez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00361,7,284.66,19.83,1597.48
2024-03-05,Smartphone X1,Computación,Andrés Ruiz,Oeste,Online,Tarjeta de crédito,Cliente_00681,6,80.23,18.57,391.99
2024-07-11,Teclado mecánico,Accesorios,Carlos Gómez,Este,Online,Tarjeta de crédito,Cliente_00888,1,1340.54,8.95,1220.56
2024-08-26,Auriculares BT,Video,Miguel Sánchez,Sur,Tienda física,Tarjeta de débito,Cliente_00357,6,1457.19,2.91,8488.71
2024-05-06,Impresora láser,Audio,Ana Rodríguez,Sur,Marketplace,PayPal,Cliente_00151,4,578.31,1.98,2267.44
2024-12-03,Tablet T8,Computación,Laura Pérez,Sur,Tienda física,Transferencia bancaria,Cliente_00594,5,364.47,5.86,1715.56
2024-09-03,"Monitor 24""",Wearables,María Fernández,Norte,Marketplace,Tarjeta de crédito,Cliente_00210,2,638.64,7.5,1181.48
2024-08-19,Auriculares BT,Electrónica,María Fernández,Oeste,Tienda física,Tarjeta de débito,Cliente_00703,9,1133.23,2.36,9958.37
2024-08-07,Smartphone X1,Video,Ana Rodríguez,Centro,Online,Tarjeta de crédito,Cliente_00534,3,285.73,0.8,850.33
2024-10-26,Auriculares BT,Computación,Ana Rodríguez,Oeste,Online,PayPal,Cliente_00445,10,73.74,15.94,619.86
2024-05-20,Tablet T8,Wearables,Laura Pérez,Sur,Marketplace,Tarjeta de crédito,Cliente_00325,8,570.66,4.2,4373.54
2024-08-22,Smartwatch S3,Computación,María Fernández,Oeste,Marketplace,PayPal,Cliente_00193,6,1317.75,8.63,7224.17
2024-03-07,Tablet T8,Audio,Ana Rodríguez,Sur,Online,Tarjeta de crédito,Cliente_00929,3,449.41,15.8,1135.21
2024-11-15,Laptop Pro 15,Computación,Jorge Herrera,Sur,Tienda física,Tarjeta de débito,Cliente_00545,8,1229.44,17.48,8116.27
2024-12-24,Laptop Pro 15,Video,María Fernández,Oeste,Online,Transferencia bancaria,Cliente_00072,9,31.51,6.06,266.4
2024-09-17,Cámara DSLR,Audio,Sofía Díaz,Este,Marketplace,PayPal,Cliente_00515,3,1444.25,6.85,4035.96
2024-10-15,Ratón ergonómico,Accesorios,Carlos Gómez,Este,Online,Transferencia bancaria,Cliente_00378,2,1372.47,12.34,2406.21
2024-11-09,Auriculares BT,Electrónica,Andrés Ruiz,Centro,Tienda física,PayPal,Cliente_00698,8,358.6,1.95,2812.86
2024-03-05,Cámara DSLR,Video,Ana Rodríguez,Sur,Marketplace,Tarjeta de crédito,Cliente_00470,3,1250.65,9.76,3385.76
2024-11-08,Smartphone X1,Audio,Luis Martínez,Este,Marketplace,Transferencia bancaria,Cliente_00359,7,254.79,1.44,1757.85
2024-02-05,Auriculares BT,Audio,Jorge Herrera,Sur,Marketplace,Tarjeta de débito,Cliente_00580,8,1101.34,14.29,7551.67
2024-01-12,Laptop Pro 15,Audio,Luis Martínez,Norte,Tienda física,Tarjeta de crédito,Cliente_00282,3,412.88,0.86,1227.99
2024-07-17,Smartwatch S3,Wearables,Luis Martínez,Oeste,Marketplace,Transferencia bancaria,Cliente_00690,5,1008.72,2.36,4924.57
2024-12-24,Cámara DSLR,Accesorios,Luis Martínez,Oeste,Tienda física,Tarjeta de débito,Cliente_00463,5,434.78,5.41,2056.29
2024-05-27,Auriculares BT,Computación,Camila López,Centro,Tienda física,PayPal,Cliente_00921,9,1418.77,0.57,12696.15
2024-04-07,Cámara DSLR,Video,Carlos Gómez,Este,Tienda física,Transferencia bancaria,Cliente_00467,6,1444.73,1.18,8566.09
2024-10-21,Cámara DSLR,Wearables,María Fernández,Norte,Tienda física,Tarjeta de crédito,Cliente_00079,7,1025.65,3.61,6920.37
2024-08-16,Smartwatch S3,Electrónica,Carlos Gómez,Norte,Online,Transferencia bancaria,Cliente_00127,6,584.02,2.96,3400.4
2024-12-13,Impresora láser,Wearables,María Fernández,Sur,Online,Tarjeta de débito,Cliente_00625,9,381.86,8.87,3131.9
2024-05-28,Smartwatch S3,Accesorios,Andrés Ruiz,Este,Online,PayPal,Cliente_00119,2,1317.87,15.66,2222.98
2024-07-06,Teclado mecánico,Electrónica,Sofía Díaz,Sur,Online,Tarjeta de débito,Cliente_00367,5,284.11,6.88,1322.82
2024-02-03,Cámara DSLR,Electrónica,Sofía Díaz,Centro,Online,Transferencia bancaria,Cliente_00968,4,1225.14,0.39,4881.45
2024-04-23,Tablet T8,Video,Ana Rodríguez,Oeste,Online,Transferencia bancaria,Cliente_00010,2,321.99,3.06,624.27
2024-12-27,Cámara DSLR,Computación,Sofía Díaz,Sur,Tienda física,PayPal,Cliente_00421,7,1017.52,2.73,6928.19
2024-04-11,Impresora láser,Accesorios,Camila López,Oeste,Tienda física,Transferencia bancaria,Cliente_00880,6,418.53,18.13,2055.9
2024-06-13,Impresora láser,Computación,Carlos Gómez,Sur,Marketplace,Tarjeta de crédito,Cliente_00977,1,813.43,12.62,710.78
2024-06-22,Cámara DSLR,Wearables,Camila López,Este,Marketplace,Tarjeta de débito,Cliente_00897,9,104.73,10.21,846.33
2024-07-31,Laptop Pro 15,Audio,Luis Martínez,Norte,Tienda física,Tarjeta de débito,Cliente_00930,9,594.95,4.89,5092.71
2024-01-23,Smartwatch S3,Audio,María Fernández,Norte,Online,Tarjeta de crédito,Cliente_00841,9,1241.9,3.94,10736.72
2024-11-27,Smartphone X1,Computación,Carlos Gómez,Centro,Online,Tarjeta de crédito,Cliente_00112,5,1315.85,1.56,6476.61
2024-03-13,Impresora láser,Electrónica,Laura Pérez,Oeste,Online,Transferencia bancaria,Cliente_00339,2,1027.44,4.27,1967.14
2024-08-18,Teclado mecánico,Video,Ana Rodríguez,Sur,Tienda física,Tarjeta de débito,Cliente_00416,3,1262.02,14.9,3221.94
2024-04-28,Tablet T8,Accesorios,Laura Pérez,Centro,Online,PayPal,Cliente_00587,6,1157.88,16.45,5804.45
2024-06-24,Cámara DSLR,Accesorios,Ana Rodríguez,Este,Online,Tarjeta de crédito,Cliente_00405,2,155.61,2.49,303.47
2024-10-30,Teclado mecánico,Wearables,Andrés Ruiz,Sur,Online,Transferencia bancaria,Cliente_00591,8,957.47,2.81,7444.52
2024-04-26,"Monitor 24""",Audio,Andrés Ruiz,Norte,Marketplace,Transferencia bancaria,Cliente_00556,6,271.42,15.57,1374.96
2024-06-19,Smartwatch S3,Audio,Andrés Ruiz,Sur,Online,PayPal,Cliente_00195,3,1417.77,1.07,4207.8
2024-01-03,Ratón ergonómico,Accesorios,Jorge Herrera,Centro,Online,Tarjeta de crédito,Cliente_00871,1,605.14,2.59,589.47
2024-09-12,"Monitor 24""",Audio,María Fernández,Norte,Tienda física,Transferencia bancaria,Cliente_00353,9,125.26,12.4,987.55
2024-01-05,Ratón ergonómico,Accesorios,Carlos Gómez,Oeste,Marketplace,Tarjeta de débito,Cliente_00831,1,123.61,9.07,112.4
2024-02-20,Auriculares BT,Accesorios,Ana Rodríguez,Centro,Tienda física,Tarjeta de crédito,Cliente_00252,4,144.58,5.06,549.06
2024-12-05,Smartwatch S3,Computación,Miguel Sánchez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00894,1,626.82,0.49,623.75
2024-05-27,Tablet T8,Computación,Andrés Ruiz,Centro,Tienda física,PayPal,Cliente_00472,8,420.28,13.06,2923.13
2024-11-28,"Monitor 24""",Computación,Laura Pérez,Norte,Online,Tarjeta de débito,Cliente_00396,8,573.68,14.74,3912.96
2024-01-14,Laptop Pro 15,Wearables,María Fernández,Centro,Online,PayPal,Cliente_00699,2,1479.82,16.02,2485.51
2024-10-20,"Monitor 24""",Computación,Carlos Gómez,Sur,Tienda física,Transferencia bancaria,Cliente_00192,10,1463.75,5.87,13778.28
2024-02-11,Auriculares BT,Audio,María Fernández,Este,Tienda física,Tarjeta de débito,Cliente_00599,6,1443.21,19.34,6984.56
2024-09-05,"Monitor 24""",Video,Laura Pérez,Este,Marketplace,Tarjeta de débito,Cliente_00385,1,1259.2,8.44,1152.92
2024-11-09,Tablet T8,Audio,Andrés Ruiz,Sur,Online,Transferencia bancaria,Cliente_00004,5,242.45,1.61,1192.73
2024-07-11,Smartphone X1,Electrónica,Jorge Herrera,Oeste,Online,Transferencia bancaria,Cliente_00863,1,36.05,18.1,29.52
2024-04-06,Smartphone X1,Computación,María Fernández,Este,Marketplace,Transferencia bancaria,Cliente_00181,7,446.95,1.28,3088.6
2024-02-15,Tablet T8,Electrónica,Laura Pérez,Este,Tienda física,Tarjeta de crédito,Cliente_00980,7,675.83,16.03,3972.46
2024-03-13,Laptop Pro 15,Video,Ana Rodríguez,Norte,Online,PayPal,Cliente_00535,2,318.41,7.24,590.71
2024-01-01,Teclado mecánico,Electrónica,María Fernández,Sur,Tienda física,Tarjeta de débito,Cliente_00905,4,690.47,5.9,2598.93
2024-03-02,Tablet T8,Accesorios,Luis Martínez,Norte,Online,Tarjeta de crédito,Cliente_00151,3,606.76,12.47,1593.29
2024-04-13,Auriculares BT,Wearables,Laura Pérez,Sur,Marketplace,Tarjeta de crédito,Cliente_00711,9,1372.18,0.8,12250.82
2024-07-20,Auriculares BT,Computación,Laura Pérez,Sur,Online,Tarjeta de débito,Cliente_00511,4,898.21,18.12,2941.82
2024-06-22,Auriculares BT,Computación,Jorge Herrera,Centro,Online,Tarjeta de débito,Cliente_00452,3,1324.66,8.59,3632.62
2024-11-04,Teclado mecánico,Audio,Laura Pérez,Norte,Online,Transferencia bancaria,Cliente_00499,5,910.43,13.02,3959.46
2024-07-17,Cámara DSLR,Electrónica,María Fernández,Norte,Tienda física,PayPal,Cliente_00043,8,236.16,12.62,1650.85
2024-04-13,Smartphone X1,Wearables,Ana Rodríguez,Este,Tienda física,Tarjeta de crédito,Cliente_00740,6,472.22,11.17,2516.84
2024-05-25,"Monitor 24""",Electrónica,Carlos Gómez,Centro,Tienda física,Tarjeta de crédito,Cliente_00237,5,813.66,15.99,3417.78
2024-03-23,Tablet T8,Video,Ana Rodríguez,Sur,Marketplace,PayPal,Cliente_00080,8,752.27,13.04,5233.39
2024-07-15,Auriculares BT,Wearables,Laura Pérez,Sur,Marketplace,PayPal,Cliente_00547,9,21.64,16.65,162.33
2024-08-26,Auriculares BT,Audio,Ana Rodríguez,Norte,Tienda física,PayPal,Cliente_00071,1,291.51,10.08,262.13
2024-01-16,Smartwatch S3,Audio,Jorge Herrera,Norte,Online,PayPal,Cliente_00086,1,669.87,11.39,593.57
2024-11-02,Smartwatch S3,Electrónica,Jorge Herrera,Norte,Online,Tarjeta de débito,Cliente_00614,8,1152.71,17.02,7652.15
2024-10-17,Cámara DSLR,Computación,Carlos Gómez,Oeste,Online,Tarjeta de débito,Cliente_00543,7,309.62,13.05,1884.5
2024-10-23,Smartwatch S3,Computación,Ana Rodríguez,Norte,Tienda física,Tarjeta de débito,Cliente_00844,7,264.03,11.06,1643.8
2024-11-01,Auriculares BT,Electrónica,Sofía Díaz,Oeste,Marketplace,Tarjeta de crédito,Cliente_00664,6,800.27,17.84,3945.01
2024-03-11,Smartwatch S3,Accesorios,Luis Martínez,Centro,Marketplace,Tarjeta de débito,Cliente_00685,8,507.32,15.68,3422.18
2024-03-15,Auriculares BT,Audio,Miguel Sánchez,Centro,Marketplace,PayPal,Cliente_00101,8,1012.5,17.0,6723.0
2024-06-21,Tablet T8,Video,Sofía Díaz,Este,Tienda física,Tarjeta de débito,Cliente_00244,9,257.64,14.1,1991.81
2024-07-17,Tablet T8,Video,Laura Pérez,Norte,Online,Transferencia bancaria,Cliente_00198,7,850.75,5.28,5640.81
2024-08-15,Smartphone X1,Wearables,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00994,1,749.71,6.02,704.58
2024-03-02,Teclado mecánico,Computación,Andrés Ruiz,Sur,Tienda física,Tarjeta de crédito,Cliente_00567,9,406.71,16.39,3060.45
2024-02-15,Auriculares BT,Audio,Carlos Gómez,Oeste,Tienda física,Tarjeta de débito,Cliente_00268,10,462.96,3.25,4479.14
2024-07-11,Teclado mecánico,Video,Ana Rodríguez,Sur,Tienda física,Tarjeta de débito,Cliente_00473,5,461.85,5.24,2188.25
2024-01-01,Smartphone X1,Video,María Fernández,Este,Tienda física,Tarjeta de crédito,Cliente_00558,8,788.95,16.0,5301.74
2024-08-09,Smartwatch S3,Wearables,Laura Pérez,Sur,Online,Tarjeta de débito,Cliente_00843,7,297.56,3.58,2008.35
2024-12-30,Smartphone X1,Audio,Camila López,Centro,Tienda física,Tarjeta de crédito,Cliente_00435,5,1166.04,7.36,5401.1
2024-02-14,Smartwatch S3,Accesorios,Ana Rodríguez,Este,Online,Tarjeta de débito,Cliente_00353,9,907.07,7.54,7548.09
2024-10-23,Impresora láser,Computación,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00669,4,1261.18,16.44,4215.37
2024-10-14,Laptop Pro 15,Electrónica,Miguel Sánchez,Norte,Online,Tarjeta de crédito,Cliente_00571,2,872.42,5.61,1646.95
2024-08-15,Smartwatch S3,Accesorios,Laura Pérez,Este,Marketplace,Tarjeta de crédito,Cliente_00447,5,1373.73,5.17,6513.54
2024-06-22,Smartwatch S3,Computación,Miguel Sánchez,Norte,Marketplace,PayPal,Cliente_00695,6,754.71,8.06,4163.28
2024-06-15,Auriculares BT,Computación,María Fernández,Norte,Online,PayPal,Cliente_00770,8,77.75,7.35,576.28
2024-08-10,Auriculares BT,Electrónica,Luis Martínez,Este,Online,PayPal,Cliente_00032,1,936.12,12.96,814.8
2024-10-14,"Monitor 24""",Accesorios,Andrés Ruiz,Sur,Online,PayPal,Cliente_00112,10,1428.9,8.0,13145.88
2024-10-25,Teclado mecánico,Electrónica,Sofía Díaz,Este,Marketplace,Transferencia bancaria,Cliente_00654,2,1369.48,1.54,2696.78
2024-01-13,Tablet T8,Electrónica,Luis Martínez,Sur,Online,Tarjeta de crédito,Cliente_00973,1,324.93,2.3,317.46
2024-01-20,Cámara DSLR,Accesorios,Andrés Ruiz,Norte,Marketplace,Transferencia bancaria,Cliente_00671,7,448.29,1.15,3101.94
2024-05-31,Tablet T8,Electrónica,Carlos Gómez,Centro,Tienda física,Transferencia bancaria,Cliente_00899,8,692.41,19.24,4473.52
2024-11-10,Impresora láser,Accesorios,Ana Rodríguez,Sur,Marketplace,Transferencia bancaria,Cliente_00335,9,87.12,17.14,649.69
2024-12-04,Laptop Pro 15,Accesorios,Luis Martínez,Norte,Tienda física,Tarjeta de débito,Cliente_00122,3,1133.42,19.63,2732.79
2024-10-27,Tablet T8,Computación,Miguel Sánchez,Norte,Tienda física,PayPal,Cliente_00864,2,603.96,8.25,1108.27
2024-10-27,Teclado mecánico,Computación,María Fernández,Norte,Online,PayPal,Cliente_00329,1,1401.42,14.73,1194.99
2024-07-15,Ratón ergonómico,Accesorios,Jorge Herrera,Este,Marketplace,Tarjeta de crédito,Cliente_00334,9,1158.53,14.83,8880.48
2024-01-31,Teclado mecánico,Video,Ana Rodríguez,Sur,Tienda física,Tarjeta de crédito,Cliente_00005,10,1117.41,0.23,11148.4
2024-03-06,Laptop Pro 15,Accesorios,Sofía Díaz,Centro,Online,Tarjeta de crédito,Cliente_00889,3,516.34,15.66,1306.44
2024-07-31,Smartwatch S3,Video,María Fernández,Oeste,Tienda física,PayPal,Cliente_00291,9,1167.79,12.56,9190.04
2024-05-24,Laptop Pro 15,Audio,Luis Martínez,Oeste,Marketplace,Transferencia bancaria,Cliente_00097,7,1382.96,12.58,8462.89
2024-07-29,Laptop Pro 15,Video,Laura Pérez,Centro,Marketplace,PayPal,Cliente_00615,2,880.6,0.97,1744.12
2024-12-21,Impresora láser,Video,Andrés Ruiz,Centro,Online,Tarjeta de débito,Cliente_00303,1,794.05,17.94,651.6
2024-08-04,Tablet T8,Computación,Luis Martínez,Sur,Tienda física,Tarjeta de débito,Cliente_00309,7,637.7,1.67,4389.35
2024-10-12,Tablet T8,Audio,Laura Pérez,Norte,Online,Transferencia bancaria,Cliente_00807,3,372.77,19.17,903.93
2024-10-30,Impresora láser,Computación,Luis Martínez,Oeste,Online,PayPal,Cliente_00524,4,394.87,4.62,1506.51
2024-02-16,"Monitor 24""",Wearables,María Fernández,Sur,Online,Tarjeta de débito,Cliente_00951,9,539.12,18.5,3954.45
2024-01-01,Ratón ergonómico,Accesorios,Sofía Díaz,Norte,Online,PayPal,Cliente_00034,10,454.89,13.22,3947.54
2024-07-18,Teclado mecánico,Electrónica,Luis Martínez,Centro,Marketplace,Tarjeta de crédito,Cliente_00601,7,1005.82,5.51,6652.8
2024-10-15,Smartphone X1,Wearables,Carlos Gómez,Sur,Online,Tarjeta de crédito,Cliente_00682,1,631.71,1.43,622.68
2024-09-12,Teclado mecánico,Wearables,María Fernández,Oeste,Tienda física,Transferencia bancaria,Cliente_00698,5,740.02,15.79,3115.85
2024-07-09,"Monitor 24""",Accesorios,Ana Rodríguez,Este,Tienda física,PayPal,Cliente_00477,1,1474.99,16.83,1226.75
2024-06-02,Teclado mecánico,Video,Andrés Ruiz,Norte,Marketplace,Tarjeta de débito,Cliente_00069,3,1006.01,17.8,2480.82
2024-01-03,Smartphone X1,Audio,Camila López,Este,Marketplace,Tarjeta de crédito,Cliente_00930,9,200.38,1.48,1776.73
2024-10-05,Laptop Pro 15,Accesorios,Andrés Ruiz,Oeste,Online,Transferencia bancaria,Cliente_00428,2,1001.64,5.29,1897.31
2024-04-12,Auriculares BT,Accesorios,María Fernández,Este,Tienda física,Transferencia bancaria,Cliente_00186,9,1370.94,12.71,10770.24
2024-08-22,Smartphone X1,Audio,María Fernández,Oeste,Tienda física,Tarjeta de débito,Cliente_00814,3,932.94,9.44,2534.61
2024-01-29,Tablet T8,Wearables,Luis Martínez,Este,Tienda física,Tarjeta de débito,Cliente_00585,10,1029.71,9.25,9344.62
2024-04-29,Cámara DSLR,Accesorios,María Fernández,Este,Online,Tarjeta de débito,Cliente_00832,4,236.04,4.33,903.28
2024-05-08,Ratón ergonómico,Computación,Jorge Herrera,Norte,Online,PayPal,Cliente_00621,4,770.93,19.26,2489.8
2024-07-08,Teclado mecánico,Accesorios,Jorge Herrera,Oeste,Marketplace,Tarjeta de crédito,Cliente_00361,10,393.13,14.73,3352.22
